,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0045,1.0266e-06,1.198815446633559,191.0,3395.0,3403.0,187.0,0.4997213,0.05314413,0.505291,0.09617321088181678
1,1,0.0001,2.5496e-06,1.2026623548605502,198.0,3364.0,3434.0,180.0,0.4963768,0.054515418,0.52380955,0.09875311679254078
2,2,0.0066,9.4422e-06,1.2087437067276392,162.0,3342.0,3456.0,216.0,0.4882943,0.04477612,0.42857143,0.08108108257001803
3,3,0.0004,3.0455e-06,1.166863120519198,186.0,3558.0,3240.0,192.0,0.5217391,0.05429072,0.4920635,0.09779179784914376
4,4,0.0073,3.658e-07,1.208406185492491,199.0,3352.0,3446.0,179.0,0.49484393,0.054595336,0.52645504,0.09893114727040558
5,5,0.0013,1.62772e-05,1.173375896918468,177.0,3624.0,3174.0,201.0,0.5296823,0.052820053,0.46825397,0.09493161795851397
6,6,0.0016,1.5979e-06,1.2082324028015137,193.0,3350.0,3448.0,185.0,0.49372908,0.053007416,0.51058203,0.09604379325938807
7,7,0.001,6.4053e-06,1.2081499649928167,189.0,3270.0,3528.0,189.0,0.48202342,0.050847456,0.5,0.09230768689742468
8,8,0.0005,6.388e-07,1.2058779979363465,169.0,3482.0,3316.0,209.0,0.5087793,0.048493546,0.44708994,0.08749677220945405
9,9,0.0004,3.601e-07,1.1632317824241443,228.0,3568.0,3230.0,150.0,0.5289855,0.06593407,0.6031746,0.11887383381165195
