,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0019,9.2138e-06,13.101485032301683,225.0,6845.0,7094.0,188.0,0.49261427,0.030741904,0.5447942,0.058199686119172395
1,1,0.0019,9.6749e-06,13.282904307047527,232.0,7188.0,6751.0,181.0,0.5170011,0.033223543,0.5617433,0.06273660979766553
2,2,0.0007,3.204e-07,12.084383646647137,232.0,6921.0,7018.0,181.0,0.49839744,0.032,0.5617433,0.06055069915152148
3,3,0.0002,1.4192e-06,15.229861724071014,202.0,7041.0,6898.0,211.0,0.50466835,0.028450705,0.48910412,0.05377346187647333
4,4,0.0002,1.83066e-05,14.39697378109663,179.0,6966.0,6973.0,234.0,0.49784002,0.025027964,0.43341404,0.047323197539115375
5,5,0.0031,9.1376e-06,13.281617140158628,240.0,6877.0,7062.0,173.0,0.49588907,0.032867707,0.5811138,0.06221645684197916
6,6,0.0003,1.98872e-05,14.589205864148262,189.0,7186.0,6753.0,224.0,0.51386565,0.027225584,0.45762712,0.051393610389406034
7,7,0.0001,2.7035e-06,13.329868463369516,186.0,7271.0,6668.0,227.0,0.5195792,0.027137438,0.4503632,0.05119031413916462
8,8,0.0057,1.1558e-06,13.375628838172327,204.0,7020.0,6919.0,209.0,0.5033445,0.028639618,0.49394673,0.054140129636075965
9,9,0.0093,2.8267e-06,13.337357985667694,191.0,6663.0,7276.0,222.0,0.4775641,0.025579216,0.46246973,0.04847715786410832
