,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.002,1.5529e-06,12.19616628304506,185.0,4195.0,3994.0,206.0,0.5104895,0.044268966,0.47314578,0.08096280155271779
1,1,0.0038,2.5225e-06,11.49386437733968,177.0,4319.0,3870.0,214.0,0.52400935,0.0437361,0.45268542,0.07976565697764959
2,2,0.0002,2.4411e-05,11.855513548239683,205.0,3950.0,4239.0,186.0,0.48426574,0.046129614,0.5242967,0.08479834623558254
3,3,0.0013,5.6183e-06,11.403920369270521,200.0,4099.0,4090.0,191.0,0.5010489,0.046620045,0.51150894,0.08545182158494406
4,4,0.0003,1.23271e-05,12.125800401736528,196.0,3760.0,4429.0,195.0,0.46107227,0.042378377,0.50127876,0.07814992002568125
5,5,0.0011,3.778e-07,11.470814387003582,220.0,3880.0,4309.0,171.0,0.47785547,0.048575845,0.56265986,0.08943089931352369
6,6,0.0006,6.355e-07,11.368618793976612,198.0,3953.0,4236.0,193.0,0.48379955,0.04465494,0.50639385,0.08207253680747513
7,7,0.0001,7.5122e-06,11.697843184837927,179.0,4350.0,3839.0,212.0,0.52785546,0.04454953,0.4578005,0.08119755227642031
8,8,0.0014,1.98787e-05,11.332278691805326,192.0,4174.0,4015.0,199.0,0.5088578,0.045638222,0.4910486,0.08351456767914123
9,9,0.001,1.04904e-05,12.359500787197016,183.0,4564.0,3625.0,208.0,0.5532634,0.04805672,0.4680307,0.08716361129108818
