,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0002,4.8186e-06,12.019254366556805,188.0,4138.0,4051.0,203.0,0.5041958,0.044350084,0.48081842,0.08120950667159241
1,1,0.0001,2.77841e-05,12.708464769216684,151.0,4085.0,4104.0,240.0,0.4937063,0.035487663,0.38618925,0.06500215490296257
2,2,0.0015,6.577e-07,12.342505332751152,189.0,4216.0,3973.0,202.0,0.51340324,0.04541086,0.48337597,0.08302218259877535
3,3,0.0009,1.4998e-06,11.027249703040491,186.0,4222.0,3967.0,205.0,0.51375294,0.0447869,0.47570333,0.08186619748551854
4,4,0.0003,1.26714e-05,12.665362871610201,156.0,4338.0,3851.0,235.0,0.52377623,0.03893187,0.39897698,0.07094133365791505
5,5,0.0017,2.78145e-05,11.382177255092524,202.0,4020.0,4169.0,189.0,0.49207458,0.046213683,0.51662403,0.08483830358419334
6,6,0.0005,9.982e-07,11.32370743384728,195.0,4315.0,3874.0,196.0,0.525641,0.047923323,0.49872124,0.0874439439269171
7,7,0.0001,1.43067e-05,12.188350041707356,213.0,3917.0,4272.0,178.0,0.48135197,0.04749164,0.544757,0.08736669060586433
8,8,0.001,1.8108e-06,11.700930717663887,196.0,4204.0,3985.0,195.0,0.51282054,0.046878736,0.50127876,0.08573928128755141
9,9,0.0016,3.803e-07,12.215579155163887,215.0,4217.0,3972.0,176.0,0.5165501,0.051349416,0.5498721,0.09392748093230148
