,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0017,1.3083e-06,1.2367129600965059,213.0,6704.0,7235.0,200.0,0.48195374,0.02859828,0.5157385,0.054191573028109855
1,1,0.0069,2.3747e-06,1.233527070436722,197.0,6596.0,7343.0,216.0,0.47331384,0.026127322,0.47699758,0.04954105524381785
2,2,0.0001,6.43e-07,1.1843896829164946,206.0,7255.0,6684.0,207.0,0.5198579,0.029898403,0.49878934,0.05641517434566402
3,3,0.0003,4.8861e-06,1.1784299978843102,213.0,7293.0,6646.0,200.0,0.5229933,0.031054089,0.5157385,0.05858085684912789
4,4,0.0046,2.31044e-05,1.2037796240586502,171.0,7030.0,6909.0,242.0,0.50174195,0.024152542,0.41404358,0.04564259768916379
5,5,0.0062,3.518e-07,1.21979169967847,211.0,6828.0,7111.0,202.0,0.4904543,0.028817263,0.5108959,0.05455720774556582
6,6,0.0004,3.8389e-06,1.2260525196026533,203.0,6704.0,7235.0,210.0,0.48125696,0.027292283,0.4915254,0.05171315423140035
7,7,0.0005,3.04593e-05,1.1709805574172583,210.0,7331.0,6608.0,203.0,0.525432,0.030800821,0.5084746,0.05808325384579676
8,8,0.0002,6.2524e-06,1.1921637577888293,239.0,6985.0,6954.0,174.0,0.5033445,0.033226747,0.5786925,0.06284512187008738
9,9,0.0014,1.4727e-06,1.1926640700071285,195.0,7153.0,6786.0,218.0,0.5119844,0.02793296,0.47215497,0.05274547045601337
