,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0002,1.3427e-06,13.246480061457707,227.0,6746.0,7193.0,186.0,0.48585564,0.030592991,0.5496368,0.0579599117173311
1,1,0.0048,4.328e-07,13.684589826143705,198.0,7259.0,6680.0,215.0,0.5195792,0.028787438,0.47941887,0.05431353794447689
2,2,0.0001,7.631e-07,13.382783302894007,168.0,6885.0,7054.0,245.0,0.49142978,0.023262255,0.40677965,0.04400785852234249
3,3,0.0002,2.3995e-05,15.119536815545498,215.0,7331.0,6608.0,198.0,0.5257804,0.031511065,0.5205811,0.05942509746215143
4,4,0.0002,2.2806e-06,13.216994994725937,203.0,7035.0,6904.0,210.0,0.50431997,0.028563388,0.4915254,0.05398936190024757
5,5,0.0001,4.707e-07,13.372299487774189,219.0,7083.0,6856.0,194.0,0.5087793,0.030954063,0.53026634,0.05849358667997208
6,6,0.0003,3.03397e-05,12.30744254283416,191.0,6928.0,7011.0,222.0,0.49602842,0.02652041,0.46246973,0.05016414920331116
7,7,0.0003,1.5173e-06,14.195664821526943,210.0,6969.0,6970.0,203.0,0.50020903,0.029247912,0.5084746,0.05531410384452142
8,8,0.0054,9.5329e-06,13.389701256385218,217.0,6711.0,7228.0,196.0,0.48272017,0.02914708,0.5254237,0.05523033716982759
9,9,0.0015,2.32058e-05,14.286726193550306,225.0,6852.0,7087.0,188.0,0.493102,0.030771336,0.5447942,0.058252429195308764
