,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0006,3.8741e-06,11.506715578910631,200.0,5297.0,5140.0,205.0,0.5070098,0.037453182,0.49382716,0.06962576310624279
1,1,0.0006,9.546e-07,11.415745172745142,204.0,5333.0,5104.0,201.0,0.51069915,0.038432553,0.5037037,0.07141606922164134
2,2,0.0002,1.66638e-05,13.010619236872746,188.0,4971.0,5466.0,217.0,0.47583473,0.033250798,0.46419752,0.06205644595040522
3,3,0.0004,2.117e-05,11.956537197797728,209.0,5349.0,5088.0,196.0,0.51263607,0.039456297,0.5160494,0.07330761024949037
4,4,0.0016,1.8148e-06,12.824716861431416,184.0,5168.0,5269.0,221.0,0.49363586,0.033742893,0.454321,0.06282007350439865
5,5,0.0003,1.20055e-05,12.05766773223877,197.0,5149.0,5288.0,208.0,0.49308246,0.035916135,0.48641977,0.06689303721114616
6,6,0.0026,1.1153e-06,12.149663020402956,205.0,5048.0,5389.0,200.0,0.4845047,0.036646407,0.50617284,0.0683447236607988
7,7,0.0074,1.59603e-05,11.426681543007875,199.0,5317.0,5120.0,206.0,0.50876224,0.037413046,0.491358,0.06953179300770371
8,8,0.0004,1.93094e-05,11.44993241628011,214.0,5148.0,5289.0,191.0,0.4945582,0.03888788,0.52839506,0.07244415192844117
9,9,0.0047,8.985e-07,11.868154770288712,210.0,5216.0,5221.0,195.0,0.50046116,0.03866691,0.5185185,0.07196709838019175
