,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0024,7.3692e-06,1.2205980741060698,216.0,3963.0,4226.0,175.0,0.48706293,0.048626743,0.5524297,0.08938547576058951
1,1,0.0034,1.30348e-05,1.2149649186012073,200.0,3855.0,4334.0,191.0,0.4726107,0.04411116,0.51150894,0.08121827717475609
2,2,0.0005,2.67429e-05,1.19779293353741,217.0,4097.0,4092.0,174.0,0.5027972,0.05035971,0.5549872,0.09234041952982443
3,3,0.0018,4.4985e-06,1.2267030202425444,167.0,3992.0,4197.0,224.0,0.48473194,0.038267646,0.42711,0.07024185196460794
4,4,0.0037,1.6566e-06,1.1948176866922624,174.0,4192.0,3997.0,217.0,0.5088578,0.041716613,0.44501278,0.07628232869995508
5,5,0.0021,1.96704e-05,1.2384640528605535,219.0,3861.0,4328.0,172.0,0.4755245,0.048163623,0.5601023,0.08869988146996063
6,6,0.0002,3.7065e-06,1.220708749233148,201.0,4043.0,4146.0,190.0,0.49463868,0.046238784,0.5140665,0.08484592563074426
7,7,0.0001,1.34554e-05,1.1699211841974504,186.0,4313.0,3876.0,205.0,0.524359,0.04579025,0.47570333,0.0835391923956563
8,8,0.0041,3.2489e-06,1.2156416666813386,205.0,4034.0,4155.0,186.0,0.49405596,0.04701835,0.5242967,0.086297620384022
9,9,0.0021,7.8416e-06,1.2205462425183027,208.0,3985.0,4204.0,183.0,0.48869464,0.047144152,0.5319693,0.08661253313121815
