,0,1,2,3,4,5,6,7,8,9,10,11
0,0,0.0004,7.657e-07,1.2200811795699291,178.0,1531.0,1659.0,142.0,0.48689458,0.09689712,0.55625,0.16504404548644414
1,1,0.0015,6.3848e-06,1.1953505950096326,119.0,1624.0,1566.0,201.0,0.4965812,0.070623145,0.371875,0.11870323962366346
2,2,0.0005,8.5424e-06,1.2112316229404547,161.0,1565.0,1625.0,159.0,0.4917379,0.09014557,0.503125,0.1528964791932509
3,3,0.0057,2.3826e-06,1.2155243586271236,177.0,1585.0,1605.0,143.0,0.5019943,0.099326596,0.553125,0.1684110311207728
4,4,0.0007,4.5681e-06,1.1622770199408898,136.0,1730.0,1460.0,184.0,0.53162396,0.085213035,0.425,0.141962430522407
5,5,0.0067,3.2392e-06,1.2078047685134106,145.0,1604.0,1586.0,175.0,0.4982906,0.08376661,0.453125,0.1413944486100876
6,6,0.0003,1.09134e-05,1.2113138712369478,182.0,1567.0,1623.0,138.0,0.4982906,0.100831024,0.56875,0.17129411700822506
7,7,0.0018,1.49792e-05,1.1838852961858115,136.0,1636.0,1554.0,184.0,0.5048433,0.08047337,0.425,0.1353233784206378
8,8,0.0012,1.95756e-05,1.2887210784814298,154.0,1454.0,1736.0,166.0,0.45811966,0.08148148,0.48125,0.13936651704727865
9,9,0.0026,1.06929e-05,1.1911841692068637,155.0,1639.0,1551.0,165.0,0.51111114,0.0908558,0.484375,0.15301085788897073
